gene_symbol	drug_name_norm	chembl_id.x	source_db	max_phase_db	is_approved_db	cmap_score.x	interaction_score	direction.x	is_hnscc_indication	has_cancer_indication	uniprot_id	logFC_TVsS	adj.P.Val_TVsS	direction.y	drug_class	drug_class_label	n_sources	sources	max_phase	is_approved	hnscc_indication	cmap_score.y	chembl_id.y
MYH7	OMECAMTIV MECARBIL	CHEMBL1800955	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P12883	-4.5725399479	0.00396712190786483	down	C	C: Approved non-oncology	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1800955
MYL2	OMECAMTIV MECARBIL	NA	DGIdb	NA	NA	NA	2.1751582732869	down	FALSE	FALSE	P10916	-4.90702374199999	0.00176564890459457	down	C	C: Approved non-oncology	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1800955
MYL2	OMECAMTIV MECARBIL	CHEMBL1800955	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P10916	-4.90702374199999	0.00176564890459457	down	C	C: Approved non-oncology	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1800955
MYL2	OMECAMTIV MECARBIL	CHEMBL1800955	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P10916	-4.90702374199999	0.00176564890459457	down	C	C: Approved non-oncology	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1800955
MYL2	OMECAMTIV MECARBIL	CHEMBL1800955	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P10916	-4.90702374199999	0.00176564890459457	down	C	C: Approved non-oncology	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1800955
MYL2	OMECAMTIV MECARBIL	CHEMBL1800955	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P10916	-4.90702374199999	0.00176564890459457	down	C	C: Approved non-oncology	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1800955
MYL3	OMECAMTIV MECARBIL	NA	DGIdb	NA	NA	NA	2.1751582732869	down	FALSE	FALSE	P08590	-4.656825903	0.00255695861845173	down	C	C: Approved non-oncology	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1800955
MYL3	OMECAMTIV MECARBIL	CHEMBL1800955	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P08590	-4.656825903	0.00255695861845173	down	C	C: Approved non-oncology	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1800955
MYL3	OMECAMTIV MECARBIL	CHEMBL1800955	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P08590	-4.656825903	0.00255695861845173	down	C	C: Approved non-oncology	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1800955
MYL3	OMECAMTIV MECARBIL	CHEMBL1800955	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P08590	-4.656825903	0.00255695861845173	down	C	C: Approved non-oncology	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1800955
MYL3	OMECAMTIV MECARBIL	CHEMBL1800955	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P08590	-4.656825903	0.00255695861845173	down	C	C: Approved non-oncology	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL1800955
CBX1	OMEPRAZOLE	NA	DGIdb	NA	NA	NA	0.00750485890725784	up	FALSE	FALSE	P83916	1.161647485	0.0302663974699981	up	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.412888500264087	NA
NA	OMEPRAZOLE	NA	L2S2	NA	TRUE	-0.412888500264087	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.412888500264087	NA
NA	OMEPRAZOLE	NA	L2S2	NA	TRUE	-0.412888500264087	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.412888500264087	NA
NA	OMEPRAZOLE	NA	L2S2	NA	TRUE	-0.412888500264087	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.412888500264087	NA
NA	ONDANSETRON	NA	L2S2	NA	TRUE	-0.295539858218925	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.295539858218925	NA
NA	ONDANSETRON	NA	L2S2	NA	TRUE	-0.295539858218925	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.295539858218925	NA
NA	ONDANSETRON	NA	L2S2	NA	TRUE	-0.295539858218925	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.295539858218925	NA
NA	ORCIPRENALINE	NA	L2S2	NA	TRUE	-0.432405255026889	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.432405255026889	NA
NA	ORCIPRENALINE	NA	L2S2	NA	TRUE	-0.432405255026889	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.432405255026889	NA
NA	ORCIPRENALINE	NA	L2S2	NA	TRUE	-0.432405255026889	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.432405255026889	NA
CRIP1	ORLISTAT	NA	DGIdb	NA	NA	NA	0.669279468703661	down	FALSE	FALSE	P50238	-2.22297690437297	0.0225587139908877	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.414917949200795	NA
SERPINE1	ORLISTAT	NA	DGIdb	NA	NA	NA	0.23621628307188	up	FALSE	FALSE	P05121	3.09321331790766	0.00946369106564393	up	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.414917949200795	NA
NA	ORLISTAT	NA	L2S2	NA	TRUE	-0.414917949200795	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.414917949200795	NA
NA	ORLISTAT	NA	L2S2	NA	TRUE	-0.414917949200795	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.414917949200795	NA
NA	ORLISTAT	NA	L2S2	NA	TRUE	-0.414917949200795	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.414917949200795	NA
NA	ORPHENADRINE	NA	L2S2	NA	TRUE	-0.293870180804291	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.293870180804291	NA
NA	ORPHENADRINE	NA	L2S2	NA	TRUE	-0.293870180804291	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.293870180804291	NA
NA	ORPHENADRINE	NA	L2S2	NA	TRUE	-0.293870180804291	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.293870180804291	NA
NA	OXANDROLONE	NA	L2S2	NA	TRUE	-0.1732004615114	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.1732004615114	NA
NA	OXANDROLONE	NA	L2S2	NA	TRUE	-0.1732004615114	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.1732004615114	NA
NA	OXANDROLONE	NA	L2S2	NA	TRUE	-0.1732004615114	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.1732004615114	NA
CPT2	OXAPROZIN	NA	DGIdb	NA	NA	NA	0.185119853045693	down	FALSE	FALSE	P23786	-1.37680967409565	0.0091415591382295	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.193924180006787	NA
NA	OXAPROZIN	NA	L2S2	NA	TRUE	-0.193924180006787	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.193924180006787	NA
NA	OXAPROZIN	NA	L2S2	NA	TRUE	-0.193924180006787	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.193924180006787	NA
NA	OXAPROZIN	NA	L2S2	NA	TRUE	-0.193924180006787	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.193924180006787	NA
NA	OXCARBAZEPINE	NA	L2S2	NA	TRUE	-0.0631117823848698	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.0631117823848698	NA
NA	OXCARBAZEPINE	NA	L2S2	NA	TRUE	-0.0631117823848698	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.0631117823848698	NA
NA	OXCARBAZEPINE	NA	L2S2	NA	TRUE	-0.0631117823848698	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.0631117823848698	NA
NA	OXICONAZOLE	NA	L2S2	NA	TRUE	-0.247908262562204	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.247908262562204	NA
NA	OXICONAZOLE	NA	L2S2	NA	TRUE	-0.247908262562204	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.247908262562204	NA
NA	OXICONAZOLE	NA	L2S2	NA	TRUE	-0.247908262562204	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.247908262562204	NA
ALDH1A1	OXYBENZONE	NA	DGIdb	NA	NA	NA	0.0293940307200932	down	FALSE	FALSE	P00352	-1.60129581800001	0.0245187698171813	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.255503649975431	NA
NA	OXYBENZONE	NA	L2S2	NA	TRUE	-0.255503649975431	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.255503649975431	NA
NA	OXYBENZONE	NA	L2S2	NA	TRUE	-0.255503649975431	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.255503649975431	NA
NA	OXYBENZONE	NA	L2S2	NA	TRUE	-0.255503649975431	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.255503649975431	NA
NA	OXYBUTYNIN	NA	L2S2	NA	TRUE	-0.21390687809801	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.21390687809801	NA
NA	OXYBUTYNIN	NA	L2S2	NA	TRUE	-0.21390687809801	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.21390687809801	NA
NA	OXYBUTYNIN	NA	L2S2	NA	TRUE	-0.21390687809801	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.21390687809801	NA
NA	OXYMETAZOLINE	NA	L2S2	NA	TRUE	-0.140016580441803	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.140016580441803	NA
NA	OXYMETAZOLINE	NA	L2S2	NA	TRUE	-0.140016580441803	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.140016580441803	NA
NA	OXYMETAZOLINE	NA	L2S2	NA	TRUE	-0.140016580441803	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.140016580441803	NA
ALDH1A1	OXYMETHOLONE	NA	DGIdb	NA	NA	NA	0.0130640136533747	down	FALSE	FALSE	P00352	-1.60129581800001	0.0245187698171813	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.0700552296634069	NA
NA	OXYMETHOLONE	NA	L2S2	NA	TRUE	-0.0700552296634069	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.0700552296634069	NA
NA	OXYMETHOLONE	NA	L2S2	NA	TRUE	-0.0700552296634069	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.0700552296634069	NA
NA	OXYMETHOLONE	NA	L2S2	NA	TRUE	-0.0700552296634069	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.0700552296634069	NA
NA	OXYPHENBUTAZONE	NA	L2S2	NA	TRUE	-0.0537103346379921	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.0537103346379921	NA
NA	OXYPHENBUTAZONE	NA	L2S2	NA	TRUE	-0.0537103346379921	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.0537103346379921	NA
NA	OXYPHENBUTAZONE	NA	L2S2	NA	TRUE	-0.0537103346379921	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.0537103346379921	NA
NA	OXYQUINOLINE	NA	L2S2	NA	TRUE	-0.102550591256723	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.102550591256723	NA
NA	OXYQUINOLINE	NA	L2S2	NA	TRUE	-0.102550591256723	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.102550591256723	NA
NA	OXYQUINOLINE	NA	L2S2	NA	TRUE	-0.102550591256723	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.102550591256723	NA
NA	OXYTETRACYCLINE	NA	L2S2	NA	TRUE	-0.0209321573933287	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.0209321573933287	NA
NA	OXYTETRACYCLINE	NA	L2S2	NA	TRUE	-0.0209321573933287	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.0209321573933287	NA
NA	OXYTETRACYCLINE	NA	L2S2	NA	TRUE	-0.0209321573933287	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.0209321573933287	NA
NA	PA-824	NA	L2S2	NA	TRUE	-0.200567962261664	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.200567962261664	NA
NA	PA-824	NA	L2S2	NA	TRUE	-0.200567962261664	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.200567962261664	NA
NA	PA-824	NA	L2S2	NA	TRUE	-0.200567962261664	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.200567962261664	NA
TFRC	PABINAFUSP ALFA	NA	DGIdb	NA	NA	NA	8.70063309314759	up	FALSE	FALSE	P02786	1.74521424710001	0.0302663974699981	up	C	C: Approved non-oncology	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL4594565
TFRC	PABINAFUSP ALFA	CHEMBL4594565	OpenTargets	4	TRUE	NA	NA	up	FALSE	FALSE	P02786	1.74521424710001	0.0302663974699981	up	C	C: Approved non-oncology	2	DGIdb|OpenTargets	4	TRUE	FALSE	NA	CHEMBL4594565
ASS1	PACLITAXEL	NA	DGIdb	NA	NA	NA	0.0169492852463914	down	FALSE	FALSE	P00966	-1.96366098976607	0.0117332522505568	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.781011817779307	NA
CASP3	PACLITAXEL	NA	DGIdb	NA	NA	NA	0.021092443862176	up	FALSE	FALSE	P42574	1.26778823389966	0.0461246987391618	up	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.781011817779307	NA
EGFR	PACLITAXEL	NA	DGIdb	NA	NA	NA	0.00494354153019749	up	FALSE	FALSE	P00533	2.230303179486	0.00683672977585757	up	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.781011817779307	NA
MMP2	PACLITAXEL	NA	DGIdb	NA	NA	NA	0.0249778940473137	up	FALSE	FALSE	P08253	1.9070368173	0.00466831959919951	up	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.781011817779307	NA
NA	PACLITAXEL	NA	L2S2	NA	TRUE	-0.781011817779307	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.781011817779307	NA
NA	PACLITAXEL	NA	L2S2	NA	TRUE	-0.781011817779307	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.781011817779307	NA
NA	PACLITAXEL	NA	L2S2	NA	TRUE	-0.781011817779307	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.781011817779307	NA
NA	PALBOCICLIB	NA	L2S2	NA	TRUE	-0.601405175084632	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.601405175084632	NA
NA	PALBOCICLIB	NA	L2S2	NA	TRUE	-0.601405175084632	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.601405175084632	NA
NA	PALBOCICLIB	NA	L2S2	NA	TRUE	-0.601405175084632	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.601405175084632	NA
NA	PALONOSETRON	NA	L2S2	NA	TRUE	-0.154166284426575	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.154166284426575	NA
NA	PALONOSETRON	NA	L2S2	NA	TRUE	-0.154166284426575	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.154166284426575	NA
NA	PALONOSETRON	NA	L2S2	NA	TRUE	-0.154166284426575	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.154166284426575	NA
NA	PALOVAROTENE	NA	L2S2	NA	TRUE	-0.0914763888604723	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.0914763888604723	NA
NA	PALOVAROTENE	NA	L2S2	NA	TRUE	-0.0914763888604723	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.0914763888604723	NA
NA	PALOVAROTENE	NA	L2S2	NA	TRUE	-0.0914763888604723	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.0914763888604723	NA
MMP2	PAMIDRONATE	NA	DGIdb	NA	NA	NA	0.249778940473137	up	FALSE	FALSE	P08253	1.9070368173	0.00466831959919951	up	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.188088116398079	NA
NA	PAMIDRONATE	NA	L2S2	NA	TRUE	-0.188088116398079	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.188088116398079	NA
NA	PAMIDRONATE	NA	L2S2	NA	TRUE	-0.188088116398079	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.188088116398079	NA
NA	PAMIDRONATE	NA	L2S2	NA	TRUE	-0.188088116398079	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.188088116398079	NA
NA	PANCURONIUM	NA	L2S2	NA	TRUE	-0.0596038881248229	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.0596038881248229	NA
NA	PANCURONIUM	NA	L2S2	NA	TRUE	-0.0596038881248229	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.0596038881248229	NA
NA	PANCURONIUM	NA	L2S2	NA	TRUE	-0.0596038881248229	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.0596038881248229	NA
ACTL6A	PANOBINOSTAT	NA	DGIdb	NA	NA	NA	0.407842176241293	up	FALSE	FALSE	O96019	2.12782161359473	0.0048738173470407	up	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.191113282819034	NA
SIRT5	PANOBINOSTAT	NA	DGIdb	NA	NA	NA	0.203921088120647	down	FALSE	FALSE	Q9NXA8	-1.39559402614664	0.0191749782925373	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.191113282819034	NA
NA	PANOBINOSTAT	NA	L2S2	NA	TRUE	-0.191113282819034	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.191113282819034	NA
NA	PANOBINOSTAT	NA	L2S2	NA	TRUE	-0.191113282819034	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.191113282819034	NA
NA	PANOBINOSTAT	NA	L2S2	NA	TRUE	-0.191113282819034	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	2	DGIdb|L2S2	NA	TRUE	FALSE	-0.191113282819034	NA
NA	PANTOPRAZOLE	NA	L2S2	NA	TRUE	-0.410071857463779	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.410071857463779	NA
NA	PANTOPRAZOLE	NA	L2S2	NA	TRUE	-0.410071857463779	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.410071857463779	NA
NA	PANTOPRAZOLE	NA	L2S2	NA	TRUE	-0.410071857463779	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.410071857463779	NA
NA	PARACETAMOL	NA	L2S2	NA	TRUE	-0.5445216474134	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.5445216474134	NA
NA	PARACETAMOL	NA	L2S2	NA	TRUE	-0.5445216474134	NA	NA	FALSE	FALSE	Q99729	1.289322321	0.0406093264532747	up	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.5445216474134	NA
NA	PARACETAMOL	NA	L2S2	NA	TRUE	-0.5445216474134	NA	NA	FALSE	FALSE	Q58FF6	-1.39769731993925	0.0494125488262054	down	C	C: Approved non-oncology	1	L2S2	NA	TRUE	FALSE	-0.5445216474134	NA
MAOA	PARGYLINE	CHEMBL673	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P21397	-1.87885192474406	0.0254545877060812	down	C	C: Approved non-oncology	2	L2S2|OpenTargets	4	TRUE	FALSE	-0.452294146314244	CHEMBL673
MAOA	PARGYLINE	CHEMBL673	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P21397	-1.87885192474406	0.0254545877060812	down	C	C: Approved non-oncology	2	L2S2|OpenTargets	4	TRUE	FALSE	-0.452294146314244	CHEMBL673
MAOA	PARGYLINE	CHEMBL673	OpenTargets	4	TRUE	NA	NA	down	FALSE	FALSE	P21397	-1.87885192474406	0.0254545877060812	down	C	C: Approved non-oncology	2	L2S2|OpenTargets	4	TRUE	FALSE	-0.452294146314244	CHEMBL673
NA	PARGYLINE	NA	L2S2	NA	TRUE	-0.452294146314244	NA	NA	FALSE	FALSE	P49189	-1.9979919255	0.0173478929481739	down	C	C: Approved non-oncology	2	L2S2|OpenTargets	4	TRUE	FALSE	-0.452294146314244	CHEMBL673
